name;state_name;country_name;latitude;longitude;citied_by;cover_date
University Park;Florida;United States;25.74649;-80.36755;16;2023-08-01
University Park;Illinois;United States;41.44298;-87.6836;16;2023-08-01
University Park;Maryland;United States;38.97039;-76.94192;16;2023-08-01
University Park;New Mexico;United States;32.28343;-106.75334;16;2023-08-01
University Park;Texas;United States;32.85013;-96.80028;16;2023-08-01
Seoul;Seoul;South Korea;37.566;126.9784;21;2023-08-01
Wuhan;Hubei;China;30.58333;114.26667;4;2023-08-01
Hangzhou;Zhejiang;China;30.29365;120.16142;3;2023-08-01
Santiago;Región Metropolitana de Santiago;Chile;-33.45694;-70.64827;20;2023-08-01
Pune;Maharashtra;India;18.51957;73.85535;6;2023-08-01
Hsinchu;Hsinchu;Taiwan;24.80361;120.96861;6;2023-08-01
Santiago;Región Metropolitana de Santiago;Chile;-33.45694;-70.64827;17;2023-08-01
Amsterdam;North Holland;Netherlands;52.37403;4.88969;6;2023-08-01
New London;Connecticut;United States;41.35565;-72.09952;2;2023-08-01
New London;Iowa;United States;40.92698;-91.3996;2;2023-08-01
New London;Minnesota;United States;45.30108;-94.94418;2;2023-08-01
New London;Missouri;United States;39.58532;-91.40098;2;2023-08-01
New London;New Hampshire;United States;43.41396;-71.98508;2;2023-08-01
New London;Ohio;United States;41.08505;-82.39989;2;2023-08-01
New London;Wisconsin;United States;44.39276;-88.73983;2;2023-08-01
Nanjing;Taiwan;China;32.06167;118.77778;10;2023-08-01
Ames;Iowa;United States;42.03471;-93.61994;2;2023-08-01
Ames;Texas;United States;30.05383;-94.74353;2;2023-08-01
Noida;Uttar Pradesh;India;28.58;77.33;9;2023-08-01
Haikou;Hainan;China;20.04583;110.34167;32;2023-08-01
Haikou;Yunnan;China;24.77985;102.57548;32;2023-08-01
Warsaw;Masovian Voivodeship;Poland;52.22977;21.01178;12;2023-08-01
Beijing;Beijing;China;39.9075;116.39723;7;2023-08-01
Tiruchirappalli;Tamil Nadu;India;10.97;78.65;0;2023-08-01
Lahore;Punjab;Pakistan;31.558;74.35071;18;2023-08-01
Beijing;Beijing;China;39.9075;116.39723;4;2023-08-01
Chicago;Illinois;United States;41.85003;-87.65005;26;2023-08-01
Mathura;Uttar Pradesh;India;27.63333;77.58333;0;2023-07-27
Beijing;Beijing;China;39.9075;116.39723;0;2023-07-27
Aachen;North Rhine-Westphalia;Germany;50.77664;6.08342;0;2023-07-27
Shanghai;Shanghai;China;31.22222;121.45806;8;2023-07-27
Redwood City;California;United States;37.48522;-122.23635;27;2023-07-23
Nicosia;Nicosia District (Lefkoşa);Cyprus;35.17531;33.3642;0;2023-07-21
Viterbo;Lazio;Italy;42.41937;12.1056;1;2023-07-21
Chengdu;Sichuan;China;30.66667;104.06667;21;2023-07-20
Adelaide;South Australia;Australia;-34.92866;138.59863;47;2023-07-19
Changsha;Guizhou;China;28.68778;105.98972;0;2023-07-17
Changsha;Hunan;China;28.19874;112.97087;0;2023-07-17
Brighton;England;United Kingdom;50.82838;-0.13947;0;2023-07-15
San Diego;California;United States;32.71571;-117.16472;2;2023-07-15
San Diego;Texas;United States;27.76391;-98.2389;2;2023-07-15
York;England;United Kingdom;53.95763;-1.08271;0;2023-07-15
Shenzhen;Guangdong;China;22.55653;113.9859;4;2023-07-15
Shanghai;Shanghai;China;31.22222;121.45806;5;2023-07-15
Dehradun;Uttarakhand;India;30.33;78.06;8;2023-07-15
Tianjin;Tianjin;China;39.14666667;117.20555556;15;2023-07-15
Ithaca;Michigan;United States;43.2917;-84.6075;41;2023-07-15
Ithaca;New York;United States;42.44063;-76.49661;41;2023-07-15
Guangzhou;Guangdong;China;23.11667;113.25;19;2023-07-15
Lisbon;Guarda;Portugal;38.71666667;-9.16666667;5;2023-07-15
Lisbon;Lisbon;Portugal;38.72635;-9.14843;5;2023-07-15
Rajpura;Punjab;India;30.47856;76.59284;6;2023-07-14
Palma;Balearic Islands;Spain;39.56939;2.65024;2;2023-07-14
Montevideo;Montevideo Department;Uruguay;-34.90328;-56.18816;7;2023-07-14
Worcester;Massachusetts;United States;42.26259;-71.80229;2;2023-07-11
Worcester;New York;United States;42.59146;-74.75043;2;2023-07-11
Aveiro;Aveiro;Portugal;40.64427;-8.64554;2;2023-07-10
Geelong;Victoria;Australia;-38.14711;144.36069;2;2023-07-07
New Delhi;Delhi;India;28.63576;77.22445;8;2023-07-07
Sehore;Madhya Pradesh;India;23.2;77.08333;0;2023-07-03
Lawrence;Indiana;United States;39.83865;-86.02526;2;2023-07-01
Lawrence;Kansas;United States;38.97167;-95.23525;2;2023-07-01
Lawrence;Massachusetts;United States;42.70704;-71.16311;2;2023-07-01
Lawrence;New York;United States;40.61566;-73.72958;2;2023-07-01
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589;6;2023-07-01
Jimma;Oromia Region;Ethiopia;7.67344;36.83441;3;2023-07-01
Kassel;Hesse;Germany;51.31667;9.5;1;2023-07-01
Colorado Springs;Colorado;United States;38.83388;-104.82136;1;2023-07-01
College Park;Georgia;United States;33.65344;-84.44937;0;2023-07-01
College Park;Maryland;United States;38.98067;-76.93692;0;2023-07-01
Urbana;Illinois;United States;40.11059;-88.20727;0;2023-07-01
Urbana;Iowa;United States;42.22416;-91.87434;0;2023-07-01
Urbana;Maryland;United States;39.32594;-77.35137;0;2023-07-01
Urbana;Ohio;United States;40.10839;-83.75243;0;2023-07-01
Munster;Lower Saxony;Germany;52.98569;10.08756;1;2023-07-01
Boston;Georgia;United States;30.79186;-83.78989;0;2023-07-01
Boston;Massachusetts;United States;42.35843;-71.05977;0;2023-07-01
Boston;New York;United States;42.62895;-78.73753;0;2023-07-01
Uppsala;Uppsala County;Sweden;59.85882;17.63889;0;2023-07-01
Minato;Wakayama Prefecture;Japan;34.2152;135.1501;3;2023-07-01
Redmond;Oregon;United States;44.27262;-121.17392;2;2023-07-01
Redmond;Washington;United States;47.67399;-122.12151;2;2023-07-01
Kyoto;Kyōto Prefecture;Japan;35.02107;135.75385;0;2023-07-01
Tokyo;Tokyo;Japan;35.6895;139.69171;0;2023-07-01
Palapye;Central District;Botswana;-22.54605;27.12507;2;2023-07-01
Aachen;North Rhine-Westphalia;Germany;50.77664;6.08342;1;2023-07-01
Beijing;Beijing;China;39.9075;116.39723;0;2023-07-01
Riyadh;Riyadh;Saudi Arabia;24.68773;46.72185;0;2023-07-01
Rochester;Illinois;United States;39.74949;-89.53176;12;2023-07-01
Rochester;Indiana;United States;41.06476;-86.21583;12;2023-07-01
Rochester;Massachusetts;United States;41.73177;-70.82004;12;2023-07-01
Rochester;Michigan;United States;42.68059;-83.13382;12;2023-07-01
Rochester;Minnesota;United States;44.02163;-92.4699;12;2023-07-01
Rochester;New Hampshire;United States;43.30453;-70.97562;12;2023-07-01
Rochester;New York;United States;43.15478;-77.61556;12;2023-07-01
Rochester;Pennsylvania;United States;40.70229;-80.28645;12;2023-07-01
Rochester;Washington;United States;46.82177;-123.09625;12;2023-07-01
Rochester;Wisconsin;United States;42.74141;-88.22426;12;2023-07-01
Wuhan;Hubei;China;30.58333;114.26667;5;2023-07-01
Tokyo;Tokyo;Japan;35.6895;139.69171;2;2023-07-01
Richardson;Texas;United States;32.94818;-96.72972;2;2023-07-01
Leiden;South Holland;Netherlands;52.15833;4.49306;0;2023-07-01
Shanghai;Shanghai;China;31.22222;121.45806;2;2023-07-01
Belgrade;Central Banat District;Serbia;44.80401;20.46513;5;2023-07-01
Kaohsiung;Kaohsiung;Taiwan;22.61626;120.31333;1;2023-07-01
Recife;Pernambuco;Brazil;-8.05389;-34.88111;2;2023-07-01
Jamshoro;Sindh;Pakistan;25.43608;68.28017;16;2023-07-01
Chennai;Tamil Nadu;India;13.08784;80.27847;14;2023-07-01
Guangzhou;Guangdong;China;23.11667;113.25;0;2023-07-01
Cardiff;Wales;United Kingdom;51.48;-3.18;3;2023-07-01
Hod HaSharon;Central District;Israel;32.15934;34.8932;9;2023-07-01
Wuhan;Hubei;China;30.58333;114.26667;16;2023-07-01
Norman;Oklahoma;United States;35.22257;-97.43948;1;2023-07-01
Pathum Thani;Pathum Thani;Thailand;14.01346;100.53049;11;2023-07-01
Guangzhou;Guangdong;China;23.11667;113.25;1;2023-07-01
Melbourne;Victoria;Australia;-37.814;144.96332;9;2023-07-01
Tabuk;Tabuk;Saudi Arabia;28.3998;36.57151;0;2023-07-01
Zagreb;Zagreb;Croatia;45.81444;15.97798;7;2023-07-01
Gyeongju;North Gyeongsang Province;South Korea;35.84278;129.21167;5;2023-07-01
Athens;Attica Region;Greece;37.98376;23.72784;0;2023-07-01
Tsukuba;Ibaraki Prefecture;Japan;36.2;140.1;10;2023-07-01
Adana;Adana;Turkey;37.00167;35.32889;16;2023-07-01
Changchun;Jilin;China;43.88;125.32278;5;2023-07-01
Toronto;Ontario;Canada;43.70011;-79.4163;2;2023-07-01
College Park;Georgia;United States;33.65344;-84.44937;6;2023-07-01
College Park;Maryland;United States;38.98067;-76.93692;6;2023-07-01
Oxford;England;United Kingdom;51.75222;-1.25596;1;2023-07-01
Visakhapatnam;Andhra Pradesh;India;17.68009;83.20161;10;2023-07-01
Sheffield;England;United Kingdom;53.38297;-1.4659;17;2023-07-01
Albuquerque;New Mexico;United States;35.08449;-106.65114;1;2023-07-01
Beijing;Beijing;China;39.9075;116.39723;28;2023-07-01
Beijing;Beijing;China;39.9075;116.39723;4;2023-07-01
Leeds;England;United Kingdom;53.79648;-1.54785;9;2023-07-01
Chengdu;Sichuan;China;30.66667;104.06667;9;2023-07-01
Huddersfield;England;United Kingdom;53.64904;-1.78416;11;2023-07-01
London;England;United Kingdom;51.50853;-0.12574;6;2023-07-01
Aalborg;North Denmark Region;Denmark;57.048;9.9187;14;2023-07-01
Guangzhou;Guangdong;China;23.11667;113.25;3;2023-07-01
Hsinchu;Hsinchu;Taiwan;24.80361;120.96861;1;2023-07-01
Darwin;Northern Territory;Australia;-12.46113;130.84185;0;2023-07-01
Seoul;Seoul;South Korea;37.566;126.9784;7;2023-07-01
Esch-sur-Alzette;Canton of Esch-sur-Alzette;Luxembourg;49.49583;5.98056;19;2023-07-01
Nanjing;Taiwan;China;32.06167;118.77778;3;2023-07-01
Newark;Arkansas;United States;35.70174;-91.44152;4;2023-07-01
Newark;California;United States;37.52966;-122.04024;4;2023-07-01
Newark;Delaware;United States;39.68372;-75.74966;4;2023-07-01
Newark;Illinois;United States;41.53697;-88.58341;4;2023-07-01
Newark;New Jersey;United States;40.73566;-74.17237;4;2023-07-01
Newark;New York;United States;43.04673;-77.09525;4;2023-07-01
Newark;Ohio;United States;40.05812;-82.40126;4;2023-07-01
Newark;Texas;United States;33.00124;-97.48447;4;2023-07-01
Beijing;Beijing;China;39.9075;116.39723;2;2023-07-01
Guangzhou;Guangdong;China;23.11667;113.25;3;2023-07-01
East Orange;New Jersey;United States;40.76732;-74.20487;4;2023-07-01
Melbourne;Victoria;Australia;-37.814;144.96332;6;2023-07-01
Chongqing;Chongqing;China;29.56278;106.55278;0;2023-07-01
Daytona Beach;Florida;United States;29.21081;-81.02283;10;2023-07-01
Espoo;Uusimaa;Finland;60.2052;24.6522;6;2023-07-01
Kyrenia;Kyrenia District (Keryneia);Cyprus;35.33634;33.31729;8;2023-07-01
Qingdao;Shandong;China;36.06488;120.38042;9;2023-07-01
Chengdu;Sichuan;China;30.66667;104.06667;7;2023-07-01
Cork;Munster;Ireland;51.89797;-8.47061;5;2023-07-01
Baton Rouge;Louisiana;United States;30.44332;-91.18747;21;2023-07-01
Bengbu;Anhui;China;32.94083;117.36083;14;2023-07-01
Hangzhou;Zhejiang;China;30.29365;120.16142;5;2023-07-01
Cambridge;England;United Kingdom;52.2;0.11667;8;2023-07-01
Montes Claros;Minas Gerais;Brazil;-16.58789;-43.89995;4;2023-07-01
Beijing;Beijing;China;39.9075;116.39723;4;2023-07-01
Giza;Giza;Egypt;30.00808;31.21093;15;2023-07-01
Chennai;Tamil Nadu;India;13.08784;80.27847;6;2023-07-01
Ottawa;Ontario;Canada;45.41117;-75.69812;7;2023-07-01
Chengdu;Sichuan;China;30.66667;104.06667;37;2023-07-01
Shenzhen;Guangdong;China;22.55653;113.9859;7;2023-07-01
Jerusalem;Jerusalem District;Israel;31.76904;35.21633;32;2023-07-01
Dongguan;Guangdong;China;23.01797;113.74866;38;2023-07-01
Nanning;Guangxi Zhuang;China;22.81667;108.31667;3;2023-06-30
Beijing;Beijing;China;39.9075;116.39723;7;2023-06-30
Kuopio;Pirkanmaa;Finland;62.89238;27.67703;1;2023-06-29
Madurai;Tamil Nadu;India;9.89;78.03;13;2023-06-28
Los Angeles;California;United States;34.05223;-118.24368;2;2023-06-27
San Francisco;California;United States;37.77493;-122.41942;0;2023-06-27
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589;1;2023-06-27
Klosterneuburg;Lower Austria;Austria;48.30521;16.32522;10;2023-06-27
Beijing;Beijing;China;39.9075;116.39723;4;2023-06-25
Enschede;Overijssel;Netherlands;52.21833;6.89583;8;2023-06-24
Chennai;Tamil Nadu;India;13.08784;80.27847;0;2023-06-21
Nonsan;South Chungcheong Province;South Korea;36.20389;127.08472;3;2023-06-21
Indianapolis;Indiana;United States;39.76838;-86.15804;1;2023-06-20
Cambridge;Illinois;United States;41.30365;-90.1929;26;2023-06-20
Cambridge;Maryland;United States;38.56317;-76.07883;26;2023-06-20
Cambridge;Massachusetts;United States;42.3751;-71.10561;26;2023-06-20
Cambridge;Minnesota;United States;45.57274;-93.22439;26;2023-06-20
Cambridge;Nebraska;United States;40.28195;-100.16569;26;2023-06-20
Cambridge;New York;United States;43.02813;-73.38122;26;2023-06-20
Cambridge;Ohio;United States;40.03118;-81.58846;26;2023-06-20
Cambridge;Wisconsin;United States;43.00361;-89.0165;26;2023-06-20
Mogadishu;Banaadir;Somalia;2.03711;45.34375;45;2023-06-20
University Park;Florida;United States;25.74649;-80.36755;23;2023-06-20
University Park;Illinois;United States;41.44298;-87.6836;23;2023-06-20
University Park;Maryland;United States;38.97039;-76.94192;23;2023-06-20
University Park;New Mexico;United States;32.28343;-106.75334;23;2023-06-20
University Park;Texas;United States;32.85013;-96.80028;23;2023-06-20
Bloomington;California;United States;34.07029;-117.39588;0;2023-06-19
Bloomington;Illinois;United States;40.4842;-88.99369;0;2023-06-19
Bloomington;Indiana;United States;39.16533;-86.52639;0;2023-06-19
Bloomington;Minnesota;United States;44.8408;-93.29828;0;2023-06-19
Bloomington;Texas;United States;28.64777;-96.89249;0;2023-06-19
Bloomington;California;United States;34.07029;-117.39588;1;2023-06-19
Bloomington;Illinois;United States;40.4842;-88.99369;1;2023-06-19
Bloomington;Indiana;United States;39.16533;-86.52639;1;2023-06-19
Bloomington;Minnesota;United States;44.8408;-93.29828;1;2023-06-19
Bloomington;Texas;United States;28.64777;-96.89249;1;2023-06-19
Beijing;Beijing;China;39.9075;116.39723;0;2023-06-17
Raipur;Chhattisgarh;India;21.25621;81.69022;1;2023-06-16
Raipur;Rajasthan;India;26.04259;74.02373;1;2023-06-16
Raipur;Uttarakhand;India;30.31097;78.08979;1;2023-06-16
Wuhan;Hubei;China;30.58333;114.26667;5;2023-06-16
London;England;United Kingdom;51.50853;-0.12574;2;2023-06-15
Baltimore;Maryland;United States;39.29038;-76.61219;11;2023-06-15
Baltimore;Ohio;United States;39.84534;-82.60072;11;2023-06-15
Austin;Arkansas;United States;34.99842;-91.98376;2;2023-06-15
Austin;Indiana;United States;38.75839;-85.80803;2;2023-06-15
Austin;Minnesota;United States;43.66663;-92.97464;2;2023-06-15
Austin;Texas;United States;30.26715;-97.74306;2;2023-06-15
Budapest;Budapest;Hungary;47.49835;19.04045;13;2023-06-15
College Station;Texas;United States;30.62798;-96.33441;16;2023-06-15
Ningbo;Zhejiang;China;29.87819;121.54945;47;2023-06-15
Paonta Sahib;Himachal Pradesh;India;30.43666;77.62462;39;2023-06-15
Naples;Campania;Italy;40.85216;14.26811;9;2023-06-15
Boston;Georgia;United States;30.79186;-83.78989;3;2023-06-13
Boston;Massachusetts;United States;42.35843;-71.05977;3;2023-06-13
Boston;New York;United States;42.62895;-78.73753;3;2023-06-13
New Delhi;Delhi;India;28.63576;77.22445;1;2023-06-12
Lviv;Lviv Oblast;Ukraine;49.83826;24.02324;8;2023-06-12
Toronto;Ontario;Canada;43.70011;-79.4163;11;2023-06-12
Beijing;Beijing;China;39.9075;116.39723;16;2023-06-10
Beijing;Beijing;China;39.9075;116.39723;0;2023-06-05
Quzhou;Zhejiang;China;28.95944;118.86861;1;2023-06-05
Stanford;California;United States;37.42411;-122.16608;20;2023-06-01
Stanford;Kentucky;United States;37.53119;-84.66189;20;2023-06-01
Stanford;Montana;United States;47.15358;-110.21826;20;2023-06-01
Espoo;Uusimaa;Finland;60.2052;24.6522;20;2023-06-01
Changzhou;Taiwan;China;31.77359;119.95401;0;2023-06-01
Ljubljana;Ljubljana City Municipality;Slovenia;46.05108;14.50513;4;2023-06-01
Brno;Jihomoravský kraj;Czech Republic;49.19522;16.60796;3;2023-06-01
Cape Girardeau;Missouri;United States;37.30588;-89.51815;1;2023-06-01
Strasbourg;Grand-Est;France;48.58392;7.74553;1;2023-06-01
New Delhi;Delhi;India;28.63576;77.22445;0;2023-06-01
New Brunswick;New Jersey;United States;40.48622;-74.45182;1;2023-06-01
Seattle;Washington;United States;47.60621;-122.33207;18;2023-06-01
Giza;Giza;Egypt;30.00808;31.21093;11;2023-06-01
Taoyuan;Taoyuan;Taiwan;24.895;121.24611;11;2023-06-01
Al Kharj;Riyadh;Saudi Arabia;24.15541;47.33457;13;2023-06-01
Changsha;Guizhou;China;28.68778;105.98972;3;2023-06-01
Changsha;Hunan;China;28.19874;112.97087;3;2023-06-01
Changsha;Guizhou;China;28.68778;105.98972;12;2023-06-01
Changsha;Hunan;China;28.19874;112.97087;12;2023-06-01
Toulouse;Occitanie;France;43.60426;1.44367;1;2023-06-01
Piraeus;Attica Region;Greece;37.94203;23.64619;0;2023-06-01
Lahore;Punjab;Pakistan;31.558;74.35071;7;2023-06-01
New Delhi;Delhi;India;28.63576;77.22445;23;2023-06-01
Beijing;Beijing;China;39.9075;116.39723;3;2023-06-01
Granada;Andalusia;Spain;37.18817;-3.60667;4;2023-06-01
Glasgow;Scotland;United Kingdom;55.86515;-4.25763;7;2023-06-01
Guelph;Ontario;Canada;43.54594;-80.25599;6;2023-06-01
Rosenheim;Bavaria;Germany;47.85637;12.12247;5;2023-06-01
Beijing;Beijing;China;39.9075;116.39723;3;2023-06-01
Melbourne;Victoria;Australia;-37.814;144.96332;12;2023-06-01
Austin;Arkansas;United States;34.99842;-91.98376;2;2023-06-01
Austin;Indiana;United States;38.75839;-85.80803;2;2023-06-01
Austin;Minnesota;United States;43.66663;-92.97464;2;2023-06-01
Austin;Texas;United States;30.26715;-97.74306;2;2023-06-01
Minneapolis;Kansas;United States;39.12194;-97.7067;18;2023-06-01
Minneapolis;Minnesota;United States;44.97997;-93.26384;18;2023-06-01
Qingdao;Shandong;China;36.06488;120.38042;5;2023-06-01
Jackson;Alabama;United States;31.50905;-87.89444;0;2023-06-01
Jackson;California;United States;38.3488;-120.7741;0;2023-06-01
Jackson;Georgia;United States;33.29457;-83.96602;0;2023-06-01
Jackson;Kentucky;United States;37.55315;-83.38351;0;2023-06-01
Jackson;Louisiana;United States;30.8374;-91.21761;0;2023-06-01
Jackson;Michigan;United States;42.24587;-84.40135;0;2023-06-01
Jackson;Minnesota;United States;43.62079;-94.9886;0;2023-06-01
Jackson;Mississippi;United States;32.29876;-90.18481;0;2023-06-01
Jackson;Missouri;United States;37.38227;-89.66621;0;2023-06-01
Jackson;New Jersey;United States;39.7765;-74.86238;0;2023-06-01
Jackson;North Carolina;United States;36.3896;-77.42136;0;2023-06-01
Jackson;Ohio;United States;39.05202;-82.63655;0;2023-06-01
Jackson;South Carolina;United States;33.32542;-81.78789;0;2023-06-01
Jackson;Tennessee;United States;35.61452;-88.81395;0;2023-06-01
Jackson;Wisconsin;United States;43.32389;-88.16676;0;2023-06-01
Jackson;Wyoming;United States;43.47993;-110.76243;0;2023-06-01
Hangzhou;Zhejiang;China;30.29365;120.16142;10;2023-06-01
Pune;Maharashtra;India;18.51957;73.85535;10;2023-06-01
Turin;Piedmont;Italy;45.07049;7.68682;0;2023-06-01
Rome;Lazio;Italy;41.89193;12.51133;9;2023-06-01
Hangzhou;Zhejiang;China;30.29365;120.16142;5;2023-06-01
Doha;Doha;Qatar;25.28545;51.53096;3;2023-06-01
Fairfax;California;United States;37.98715;-122.58887;4;2023-06-01
Fairfax;Iowa;United States;41.91945;-91.78101;4;2023-06-01
Fairfax;Minnesota;United States;44.52913;-94.72082;4;2023-06-01
Fairfax;Ohio;United States;39.14534;-84.39327;4;2023-06-01
Fairfax;Oklahoma;United States;36.57366;-96.7042;4;2023-06-01
Fairfax;South Carolina;United States;32.95905;-81.2365;4;2023-06-01
Fairfax;Virginia;United States;38.84622;-77.30637;4;2023-06-01
Buffalo;Iowa;United States;41.45642;-90.72347;6;2023-06-01
Buffalo;Minnesota;United States;45.17191;-93.87469;6;2023-06-01
Buffalo;Missouri;United States;37.64393;-93.09241;6;2023-06-01
Buffalo;New York;United States;42.88645;-78.87837;6;2023-06-01
Buffalo;Oklahoma;United States;36.83559;-99.6304;6;2023-06-01
Buffalo;South Carolina;United States;34.72569;-81.68343;6;2023-06-01
Buffalo;South Dakota;United States;45.58416;-103.54603;6;2023-06-01
Buffalo;Texas;United States;31.46379;-96.05802;6;2023-06-01
Buffalo;West Virginia;United States;38.61759;-81.9818;6;2023-06-01
Buffalo;Wyoming;United States;44.34831;-106.69894;6;2023-06-01
Delft;South Holland;Netherlands;52.00667;4.35556;2;2023-06-01
Santa Clara;California;United States;37.35411;-121.95524;45;2023-06-01
Santa Clara;New Mexico;United States;32.77952;-108.15032;45;2023-06-01
Santa Clara;Puerto Rico;United States;18.21861111;-66.12888889;45;2023-06-01
Santa Clara;Utah;United States;37.13304;-113.65413;45;2023-06-01
Tripoli;Tripoli District;Libya;32.88743;13.18733;29;2023-06-01
Atlanta;Georgia;United States;33.749;-84.38798;5;2023-06-01
Atlanta;Illinois;United States;40.25948;-89.23342;5;2023-06-01
Atlanta;Michigan;United States;45.00473;-84.14389;5;2023-06-01
Atlanta;Texas;United States;33.11374;-94.16435;5;2023-06-01
Bethesda;Maryland;United States;38.98067;-77.10026;82;2023-06-01
Bethesda;Ohio;United States;40.01618;-81.0726;82;2023-06-01
Seattle;Washington;United States;47.60621;-122.33207;2;2023-06-01
Nanjing;Taiwan;China;32.06167;118.77778;9;2023-06-01
Oxford;England;United Kingdom;51.75222;-1.25596;4;2023-06-01
Brussels;Brussels-Capital Region;Belgium;50.85045;4.34878;12;2023-06-01
Vellore;Tamil Nadu;India;12.86;79.035;12;2023-06-01
Beijing;Beijing;China;39.9075;116.39723;22;2023-06-01
Stanford;California;United States;37.42411;-122.16608;14;2023-06-01
Stanford;Kentucky;United States;37.53119;-84.66189;14;2023-06-01
Stanford;Montana;United States;47.15358;-110.21826;14;2023-06-01
Rotterdam;South Holland;Netherlands;51.9225;4.47917;1;2023-06-01
London;England;United Kingdom;51.50853;-0.12574;19;2023-06-01
Lima;Lima;Peru;-12.04318;-77.02824;5;2023-06-01
Brisbane;Queensland;Australia;-27.46794;153.02809;1;2023-06-01
Fukuoka;Fukuoka Prefecture;Japan;33.6;130.41667;12;2023-06-01
Braga;Braga;Portugal;41.55032;-8.42005;8;2023-06-01
Madison;Alabama;United States;34.69926;-86.74833;14;2023-06-01
Madison;Connecticut;United States;41.27954;-72.59843;14;2023-06-01
Madison;Florida;United States;30.46938;-83.41293;14;2023-06-01
Madison;Georgia;United States;33.59568;-83.46794;14;2023-06-01
Madison;Illinois;United States;38.68255;-90.15705;14;2023-06-01
Madison;Indiana;United States;38.73589;-85.37996;14;2023-06-01
Madison;Maine;United States;44.79756;-69.87978;14;2023-06-01
Madison;Minnesota;United States;45.00968;-96.19588;14;2023-06-01
Madison;Mississippi;United States;32.46181;-90.11536;14;2023-06-01
Madison;Nebraska;United States;41.82834;-97.45505;14;2023-06-01
Madison;New Hampshire;United States;43.89924;-71.1484;14;2023-06-01
Madison;New Jersey;United States;40.75982;-74.4171;14;2023-06-01
Madison;North Carolina;United States;36.38542;-79.95949;14;2023-06-01
Madison;Ohio;United States;41.77116;-81.04982;14;2023-06-01
Madison;South Dakota;United States;44.00608;-97.11395;14;2023-06-01
Madison;Virginia;United States;38.38041;-78.2575;14;2023-06-01
Madison;West Virginia;United States;38.06705;-81.81929;14;2023-06-01
Madison;Wisconsin;United States;43.07305;-89.40123;14;2023-06-01
Karlsruhe;Baden-Württemberg;Germany;49.00937;8.40444;10;2023-06-01
Meerut;Uttar Pradesh;India;28.91667;77.68333;1;2023-06-01
Lecce;Apulia;Italy;40.35481;18.17244;27;2023-06-01
Salt Lake City;Utah;United States;40.76078;-111.89105;75;2023-06-01
Madrid;Madrid;Spain;40.4165;-3.70256;30;2023-06-01
Auckland;Auckland Region;New Zealand;-36.84853;174.76349;34;2023-06-01
Changsha;Guizhou;China;28.68778;105.98972;6;2023-06-01
Changsha;Hunan;China;28.19874;112.97087;6;2023-06-01
Hangzhou;Zhejiang;China;30.29365;120.16142;10;2023-06-01
Belo Horizonte;Minas Gerais;Brazil;-19.92083;-43.93778;9;2023-06-01
Lausanne;Vaud;Switzerland;46.516;6.63282;2;2023-06-01
Dhahran;Eastern Province;Saudi Arabia;26.28864;50.11396;12;2023-06-01
Yogyakarta;DI Yogyakarta;Indonesia;-7.80139;110.36472;4;2023-06-01
Shouguang;Shandong;China;36.88;118.7375;12;2023-06-01
Bradford;England;United Kingdom;53.83333;-1.83333;16;2023-06-01
Eindhoven;North Brabant;Netherlands;51.44083;5.47778;4;2023-06-01
Beijing;Beijing;China;39.9075;116.39723;10;2023-06-01
Mathura;Uttar Pradesh;India;27.63333;77.58333;0;2023-06-01
Cambridge;Illinois;United States;41.30365;-90.1929;16;2023-06-01
Cambridge;Maryland;United States;38.56317;-76.07883;16;2023-06-01
Cambridge;Massachusetts;United States;42.3751;-71.10561;16;2023-06-01
Cambridge;Minnesota;United States;45.57274;-93.22439;16;2023-06-01
Cambridge;Nebraska;United States;40.28195;-100.16569;16;2023-06-01
Cambridge;New York;United States;43.02813;-73.38122;16;2023-06-01
Cambridge;Ohio;United States;40.03118;-81.58846;16;2023-06-01
Cambridge;Wisconsin;United States;43.00361;-89.0165;16;2023-06-01
Mosul;Nineveh Governorate;Iraq;36.335;43.11889;7;2023-06-01
Srinagar;Jammu and Kashmir;India;34.08565;74.80555;4;2023-06-01
Srinagar;Uttarakhand;India;30.22243;78.78341;4;2023-06-01
Dalian;Liaoning;China;38.91222;121.60222;20;2023-06-01
Coimbatore;Tamil Nadu;India;10.8;77.09;16;2023-06-01
Raleigh;Mississippi;United States;32.03349;-89.52229;4;2023-06-01
Raleigh;North Carolina;United States;35.7721;-78.63861;4;2023-06-01
Turin;Piedmont;Italy;45.07049;7.68682;11;2023-06-01
Erode;Tamil Nadu;India;11.34;77.55;4;2023-06-01
Chongqing;Chongqing;China;29.56278;106.55278;11;2023-06-01
Beijing;Beijing;China;39.9075;116.39723;15;2023-06-01
Nanjing;Taiwan;China;32.06167;118.77778;14;2023-06-01
La Jolla;California;United States;32.84727;-117.2742;2;2023-06-01
Toronto;Ontario;Canada;43.70011;-79.4163;5;2023-06-01
Gif-sur-Yvette;Île-de-France;France;48.68333;2.13333;6;2023-06-01
Erlangen;Bavaria;Germany;49.59099;11.00783;2;2023-06-01
Tehran;Tehran Province;Iran;35.69439;51.42151;20;2023-06-01
Sydney;New South Wales;Australia;-33.86785;151.20732;27;2023-06-01
London;Ontario;Canada;42.98339;-81.23304;16;2023-06-01
