state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2;year;month;total_paper_num;total_cited_num;paper_num_density;citation_density;academic_index;crdi_index
rajasthan;rj;india;Banasthali Vidyapith;1;2020-01-01;india;343081.5107532024;2020;1;8;283;0.6276613698569578;22.20352095868988;31.444444444444443;18.091875590997095
sergipe;se;brazil;Université Fédérale de Sergipe;1;2020-01-01;brazil;21606.309666141904;2020;1;1;1;0.10019250038306948;0.10019250038306948;0.5;0.2334616669220463
massachusetts;ma;unitedstates;Lincoln Laboratory;3;2020-01-01;unitedstatesofamerica;21161.529388635758;2020;1;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
regionmetropolitanadesantiago;rm;chile;Universidad de Chile;3;2020-01-01;chile;16080.993788211512;2020;1;5;38;0.5162379803550379;3.9234086506982875;6.333333333333333;3.590993321462219
illinois;il;unitedstates;Northwestern University;3;2020-01-01;unitedstatesofamerica;150153.0283211724;2020;1;17;591;1.4262442651518505;49.58296239439669;32.833333333333336;27.94751333096063
california;ca;unitedstates;University of California, Berkeley;0;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
california;ca;unitedstates;University of Southern California;0;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
delaware;de;unitedstates;University of Delaware;1;2020-01-01;unitedstatesofamerica;5171.661784649603;2020;1;2;18;0.23388687023623309;2.104981832126098;6.0;2.779622900787443
california;ca;unitedstates;Facebook Research;287;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
california;ca;unitedstates;Stanford Engineering;5;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
newyork;ny;unitedstates;NYU CS department;6;2020-01-01;unitedstatesofamerica;136932.6539458316;2020;1;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
wisconsin;wi;unitedstates;University of Wisconsin-Madison;4;2020-01-01;unitedstatesofamerica;169395.3018014624;2020;1;8;357;0.6644520353086385;29.65117207564799;39.666666666666664;23.327430259207762
california;ca;unitedstates;California Institute of Technology;5;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
california;ca;unitedstates;UC Berkeley’s Industrial Engineering and Operations Research Department;3;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
california;ca;unitedstates;UC Berkeley School of Information;4;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
pennsylvania;pa;unitedstates;School of Computer Science;3;2020-01-01;unitedstatesofamerica;119356.63855666919;2020;1;27;704;2.3096901638171246;60.22303241952799;25.142857142857142;29.22519324206742
california;ca;unitedstates;Stanford University;11;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
northcarolina;nc;unitedstates;Department of Computer Science;5;2020-01-01;unitedstatesofamerica;127661.41419226406;2020;1;10;623;0.8505466489441733;52.989056229221994;56.63636363636363;36.82532217150993
georgia;ga;unitedstates;College of Computing;25;2020-01-01;unitedstatesofamerica;152164.11432143187;2020;1;21;672;1.7598667680220477;56.315736576705525;30.545454545454547;29.54035263006071
quebec;qc;canada;Montreal Institute for Learning Algorithms;35;2020-01-01;canada;1505505.2764716432;2020;1;14;144;0.9842076988137437;10.123279187798506;9.6;6.90249562887075
texas;tx;unitedstates;Department of Computer Science;16;2020-01-01;unitedstatesofamerica;685338.8687343894;2020;1;32;1193;2.3813651946957135;88.78027116474956;36.15151515151515;42.43771717032015
ontario;on;canada;Vector Institute;25;2020-01-01;canada;1077587.553876187;2020;1;27;736;1.9438114263533033;52.98685962207523;26.285714285714285;27.07212844471427
illinois;il;unitedstates;Robert R. McCormick School of Engineering and Applied Science;1;2020-01-01;unitedstatesofamerica;150153.0283211724;2020;1;17;591;1.4262442651518505;49.58296239439669;32.833333333333336;27.94751333096063
california;ca;unitedstates;Stanford Engineering;29;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
california;ca;unitedstates;Department of Civil and Environmental Engineering;8;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
valais;vs;switzerland;Institut Dalle Molle D'intelligence Artificielle Perceptive;3;2020-01-01;switzerland;5298.7289307235715;2020;1;1;3;0.11661248719983057;0.3498374615994917;1.5;0.6554833162664407
newyork;ny;unitedstates;NYU Tandon School of Engineering;49;2020-01-01;unitedstatesofamerica;136932.6539458316;2020;1;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
alberta;ab;canada;University of Alberta;10;2020-01-01;canada;663739.1300613766;2020;1;7;283;0.5221680484237062;21.110508243415552;35.375;19.00255876394642
massachusetts;ma;unitedstates;Bentley University;7;2020-01-01;unitedstatesofamerica;21161.529388635758;2020;1;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
california;ca;unitedstates;Netflix, Inc.;25;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
washington;wa;unitedstates;Microsoft Corporation;1;2020-01-01;unitedstatesofamerica;174111.6091089331;2020;1;16;215;1.3258799491787594;17.816511817089577;12.647058823529411;10.596483529932582
newyork;ny;unitedstates;New York University;0;2020-01-01;unitedstatesofamerica;136932.6539458316;2020;1;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
saopaulo;sp;brazil;Universidade de São Paulo;1;2020-01-01;brazil;248638.14516769807;2020;1;5;54;0.4024547191740348;4.346510967079576;9.0;4.5829885620845365
delhi;dl;india;Indian Institute of Technology Delhi;11;2020-01-01;india;1482.388729972833;2020;1;5;180;0.6847359882878531;24.650495578362708;30.0;18.44507718888352
texas;tx;unitedstates;Cullen College of Engineering;1;2020-01-01;unitedstatesofamerica;685338.8687343894;2020;1;32;1193;2.3813651946957135;88.78027116474956;36.15151515151515;42.43771717032015
virginia;va;unitedstates;University of Virginia School of Engineering and Applied Science;40;2020-01-01;unitedstatesofamerica;103724.92225889304;2020;1;19;943;1.6450918161572001;81.64850434927577;47.15;43.48119872181099
california;ca;unitedstates;University of California, Berkeley;8;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
illinois;il;unitedstates;Siebel School of Computing and Data Science;8;2020-01-01;unitedstatesofamerica;150153.0283211724;2020;1;17;591;1.4262442651518505;49.58296239439669;32.833333333333336;27.94751333096063
newyork;ny;unitedstates;NYU CS department;15;2020-01-01;unitedstatesofamerica;136932.6539458316;2020;1;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
california;ca;unitedstates;HRL Laboratories;3;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
newyork;ny;unitedstates;GE Global Research;0;2020-01-01;unitedstatesofamerica;136932.6539458316;2020;1;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
georgia;ga;unitedstates;Georgia Southern University;0;2020-01-01;unitedstatesofamerica;152164.11432143187;2020;1;21;672;1.7598667680220477;56.315736576705525;30.545454545454547;29.54035263006071
newyork;ny;unitedstates;Rensselaer Polytechnic Institute;0;2020-01-01;unitedstatesofamerica;136932.6539458316;2020;1;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
andhrapradesh;ap;india;K L Deemed to be University;3;2020-01-01;india;160581.4926456832;2020;1;6;39;0.5005605000176604;3.2536432501147927;5.571428571428571;3.108544107187008
massachusetts;ma;unitedstates;MIT School of Engineering;4;2020-01-01;unitedstatesofamerica;21161.529388635758;2020;1;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
ohio;oh;unitedstates;College of Engineering and Applied Science;11;2020-01-01;unitedstatesofamerica;116043.6526534473;2020;1;6;104;0.5145034080562133;8.918059072974364;14.857142857142858;8.09656844605781
oklahoma;ok;unitedstates;College of Engineering, Architecture and Technology;64;2020-01-01;unitedstatesofamerica;180637.19053422907;2020;1;5;256;0.41307800460486094;21.14959383576888;42.666666666666664;21.409779502346804
virginia;va;unitedstates;Virginia Tech College of Engineering;5;2020-01-01;unitedstatesofamerica;103724.92225889304;2020;1;19;943;1.6450918161572001;81.64850434927577;47.15;43.48119872181099
massachusetts;ma;unitedstates;Massachusetts Institute of Technology;9;2020-01-01;unitedstatesofamerica;21161.529388635758;2020;1;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
california;ca;unitedstates;University of California, Berkeley;93;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
newyork;ny;unitedstates;Cornell Tech;7;2020-01-01;unitedstatesofamerica;136932.6539458316;2020;1;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
newjersey;nj;unitedstates;School of Engineering and Applied Science;14;2020-01-01;unitedstatesofamerica;19667.40324367006;2020;1;17;814;1.7194697744834848;82.33225861350334;45.22222222222222;43.09131687006968
ontario;on;canada;University of Toronto;4;2020-01-01;canada;1077587.553876187;2020;1;27;736;1.9438114263533033;52.98685962207523;26.285714285714285;27.07212844471427
washington;wa;unitedstates;The Allen Institute for Artificial Intelligence;12;2020-01-01;unitedstatesofamerica;174111.6091089331;2020;1;16;215;1.3258799491787594;17.816511817089577;12.647058823529411;10.596483529932582
illinois;il;unitedstates;The Grainger College of Engineering;88;2020-01-01;unitedstatesofamerica;150153.0283211724;2020;1;17;591;1.4262442651518505;49.58296239439669;32.833333333333336;27.94751333096063
maranhao;ma;brazil;Universidade Federal do Maranhão;0;2020-01-01;brazil;326135.3245953586;2020;1;1;0;0.07877073077928531;0.0;0.0;0.026256910259761772
texas;tx;unitedstates;"Texas A&amp;M University";80;2020-01-01;unitedstatesofamerica;685338.8687343894;2020;1;32;1193;2.3813651946957135;88.78027116474956;36.15151515151515;42.43771717032015
california;ca;unitedstates;Facebook Research;17;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
texas;tx;unitedstates;College of Engineering;7;2020-01-01;unitedstatesofamerica;685338.8687343894;2020;1;32;1193;2.3813651946957135;88.78027116474956;36.15151515151515;42.43771717032015
tennessee;tn;unitedstates;Vanderbilt University School of Engineering;7;2020-01-01;unitedstatesofamerica;109298.32311644025;2020;1;6;149;0.5171591028080096;12.842784386398906;21.285714285714285;11.548552591640401
newyork;ny;unitedstates;NYU CS department;14;2020-01-01;unitedstatesofamerica;136932.6539458316;2020;1;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
california;ca;unitedstates;Stanford Engineering;36;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
newyork;ny;unitedstates;Hajim School of Engineering and Applied Sciences;45;2020-01-01;unitedstatesofamerica;136932.6539458316;2020;1;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
alberta;ab;canada;University of Alberta;29;2020-01-01;canada;663739.1300613766;2020;1;7;283;0.5221680484237062;21.110508243415552;35.375;19.00255876394642
newyork;ny;unitedstates;Cornell University;6;2020-01-01;unitedstatesofamerica;136932.6539458316;2020;1;46;1827;3.8893227894335696;154.47375513685068;38.87234042553192;65.7451394506054
california;ca;unitedstates;Stanford University;2;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
delhi;dl;india;Indian Institute of Technology Delhi;14;2020-01-01;india;1482.388729972833;2020;1;5;180;0.6847359882878531;24.650495578362708;30.0;18.44507718888352
california;ca;unitedstates;University of California, Los Angeles;1;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
karnataka;ka;india;Indian Institute of Science;6;2020-01-01;india;191841.35560540104;2020;1;11;74;0.9042758829582161;6.083310485355272;6.166666666666667;4.384751011660051
colorado;co;unitedstates;Cooperative Institute for Research in the Atmosphere;1;2020-01-01;unitedstatesofamerica;269201.86023144564;2020;1;6;150;0.47987636459095295;11.996909114773825;21.428571428571427;11.301785635978737
washington;wa;unitedstates;Microsoft Research;1;2020-01-01;unitedstatesofamerica;174111.6091089331;2020;1;16;215;1.3258799491787594;17.816511817089577;12.647058823529411;10.596483529932582
quebec;qc;canada;Montreal Institute for Learning Algorithms;2;2020-01-01;canada;1505505.2764716432;2020;1;14;144;0.9842076988137437;10.123279187798506;9.6;6.90249562887075
washington;wa;unitedstates;Washington State University Pullman;7;2020-01-01;unitedstatesofamerica;174111.6091089331;2020;1;16;215;1.3258799491787594;17.816511817089577;12.647058823529411;10.596483529932582
massachusetts;ma;unitedstates;Massachusetts Institute of Technology;1;2020-01-01;unitedstatesofamerica;21161.529388635758;2020;1;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
california;ca;unitedstates;University of Southern California;43;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
fribourg;fr;switzerland;University of Fribourg;6;2020-01-01;switzerland;1645.704330624069;2020;1;1;6;0.13501597087668682;0.8100958252601209;3.0;1.315037265378936
quebec;qc;canada;Université McGill;1;2020-01-01;canada;1505505.2764716432;2020;1;14;144;0.9842076988137437;10.123279187798506;9.6;6.90249562887075
ontario;on;canada;University of Toronto;0;2020-01-01;canada;1077587.553876187;2020;1;27;736;1.9438114263533033;52.98685962207523;26.285714285714285;27.07212844471427
ontario;on;canada;Ontario Tech University;0;2020-01-01;canada;1077587.553876187;2020;1;27;736;1.9438114263533033;52.98685962207523;26.285714285714285;27.07212844471427
rajasthan;rj;india;Manipal University Jaipur;140;2020-01-01;india;343081.5107532024;2020;1;8;283;0.6276613698569578;22.20352095868988;31.444444444444443;18.091875590997095
colorado;co;unitedstates;Colorado State University-Pueblo;1;2020-01-01;unitedstatesofamerica;269201.86023144564;2020;1;6;150;0.47987636459095295;11.996909114773825;21.428571428571427;11.301785635978737
oregon;or;unitedstates;College of Engineering;3;2020-01-01;unitedstatesofamerica;251886.98299079665;2020;1;3;68;0.24122077481105078;5.467670895717151;17.0;7.569630556842735
massachusetts;ma;unitedstates;Boston Children's Hospital;40;2020-01-01;unitedstatesofamerica;21161.529388635758;2020;1;31;1061;3.1124537319029253;106.5262390177098;33.15625;47.59831424987092
california;ca;unitedstates;Facebook Research;16;2020-01-01;unitedstatesofamerica;409736.05205120693;2020;1;96;3687;7.4284599285293345;285.2992891300797;38.01030927835052;110.24601944565319
